Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
77.208,0.028579,0.013713,0.12089,0.20078,0.01446,0.01238,0.02792,0.015207,0.042611,0.35273,0.005093,0.004837,0.023214,0.0057056
77.229,0.024916,0.015348,0.098017,0.15555,0.0098924,0.0059211,0.016931,0.015207,0.042611,0.2776,0.005093,0.011363,0.014079,0.0057056
77.25,0.0076384,0.007604,0.0056004,0.0060185,0.0028528,0.0040345,0,0.015207,0.0077077,0,0.011964,0.004837,0,0.0057056
77.271,0,0,0.096843,0.14088,0,0,0,0,0,0.25944,0.019724,0.011363,0,0
77.292,0,0,0.082834,0.12243,0,0,0,0,0,0.22394,0.019724,0.004837,0,0
77.312,0,0,0.078635,0.12598,0,0,0,0,0,0.22394,0.011964,0,0,0
77.333,0,0,0.061612,0.096539,0.01105,0.015627,0,0,0,0.17287,0.011964,0,0,0.0221
77.354,0,0,0.069539,0.037267,0.048944,0.069217,0,0,0,0.094588,0.087317,0.026712,0,0.097888
77.375,0,0,0.39059,0.19008,0.13803,0.19521,0,0,0,0.24155,0.60465,0.32557,0,0.27607
77.396,0,0,0.86903,0.24907,0.84771,0.37486,0,0,0,0.62104,1.1192,0.86691,0.58264,1.1128
77.417,0.32987,0.29623,1.2522,0.21998,2.5569,0.36556,0.57318,0,0.41645,1.0187,1.4556,1.2822,2.2984,2.8154
77.438,1.3986,0.94293,1.4585,0.19607,4.68,0.73083,2.0224,0.31383,1.8595,1.2744,1.6647,1.4364,4.1633,5.1968
77.458,2.5861,1.5135,1.5979,0.19063,6.0806,0.9685,3.4393,0.83856,3.4803,1.4624,1.8159,1.5154,5.3957,6.7654
77.479,3.6234,1.9198,1.8252,0.14576,6.8242,0.42787,4.5411,1.417,4.9122,1.7434,1.9935,1.7387,6.5216,7.1268
77.5,4.6377,2.4687,2.0276,0.10637,7.545,0.47617,5.8107,1.8013,6.3012,2.069,2.1071,1.9068,7.8817,7.2083
77.521,5.259,3.4276,2.3671,0.23365,8.4049,1.1651,4.3819,2.355,9.0399,2.5404,2.4596,2.1014,9.2288,7.5811
77.542,6.0465,4.185,2.5907,0.43671,8.9672,1.4197,4.2251,3.0809,10.834,3.0779,2.4596,2.2344,9.9712,7.9633
77.562,6.931,3.6498,2.7567,0.60694,9.022,1.5579,6.3573,3.6021,10.834,3.432,2.5811,2.2569,10.124,7.9204
77.583,7.7771,3.9643,2.8376,0.77743,9.4979,1.1749,7.724,3.8396,11.768,3.7256,2.508,2.2794,10.329,8.6671
77.604,8.5682,4.4074,2.8564,0.83551,8.4808,0.85319,8.7282,4.083,12.893,3.8004,2.5566,2.2121,9.0841,7.8775
77.625,7.3708,3.6478,2.788,0.79813,7.7446,1.1593,6.7345,4.083,11.295,3.6884,2.508,2.1676,8.5643,6.9249
77.646,6.6155,2.6636,2.6204,0.68436,7.6092,1.0244,6.4975,4.0128,9.3362,3.396,2.3639,2.1014,8.3335,6.8848
77.667,5.9925,2.2005,2.381,0.52198,7.431,1.6027,5.9002,3.8396,8.2377,2.9744,2.1762,1.9925,8.5643,6.2977
77.688,5.483,1.9265,2.0855,0.36958,7.8384,3.2317,5.4588,3.5686,7.4215,2.508,1.9263,1.8222,10.124,5.5532
77.708,4.8822,1.6508,1.8529,0.24686,7.3096,3.6213,4.7433,3.3052,6.598,2.13,1.7723,1.6565,9.8703,4.749
77.729,4.2234,1.4821,1.6272,0.22697,5.7364,2.4134,3.9562,2.8931,5.8209,1.8893,1.4968,1.4956,7.4429,4.0298
77.75,3.5227,1.3493,1.3827,0.21407,4.2921,1.4039,3.0525,2.4714,5.0442,1.6293,1.2744,1.2444,5.2848,3.2994
77.771,2.4627,0.96224,1.1194,0.27358,2.8719,0.65176,2.0826,1.7485,3.5569,1.4351,0.96944,0.95351,3.3328,2.4111
77.792,1.324,0.48182,0.73529,0.37755,1.7828,0.39278,1.1868,0.92562,1.8595,1.1703,0.49294,0.54263,2.0606,1.5051
77.812,0.61474,0.20226,0.52115,0.4311,1.0505,0.1715,0.63814,0.4018,0.80429,1.0187,0.25944,0.2853,1.1717,0.92919
77.833,0.38743,0.15987,0.43301,0.48585,0.70619,0.041682,0.5308,0.21504,0.41645,0.994,0.15648,0.14855,0.67672,0.73567
77.854,0.28757,0.14461,0.4017,0.49169,0.48805,0.093181,0.4283,0.13938,0.29504,0.96944,0.1209,0.11477,0.42216,0.55394
77.875,0.20979,0.10772,0.39073,0.50124,0.33023,0.10079,0.31231,0.097525,0.21955,0.96944,0.10946,0.093297,0.25896,0.4015
77.896,0.14763,0.075426,0.387,0.50442,0.26886,0.11938,0.22226,0.071436,0.14919,0.96944,0.098266,0.093297,0.18444,0.35327
77.917,0.13252,0.08282,0.37541,0.49338,0.21007,0.1147,0.22226,0.059031,0.11628,0.94505,0.098266,0.082904,0.12896,0.29117
77.938,0.10681,0.072979,0.37106,0.47628,0.17461,0.10149,0.18817,0.047118,0.085145,0.92081,0.10946,0.082904,0.10285,0.24638
77.958,0.081835,0.052758,0.35168,0.4517,0.14675,0.079904,0.13939,0.035766,0.070349,0.87283,0.10946,0.072764,0.090253,0.20325
77.979,0.063837,0.052686,0.33929,0.42128,0.13364,0.078684,0.12383,0.025075,0.042611,0.8255,0.10946,0.082904,0.078,0.18928
78,0.072719,0.053037,0.32271,0.51487,0.10659,0.02345,0.028069,0.058745,0.13134,0.91674,0.046522,0.0048668,0.090006,0.12317
78.021,0.085062,0.041117,0.31159,0.50358,0.08801,0.014458,0.052753,0.071089,0.13134,0.89277,0.037139,0.0048668,0.077787,0.098234
78.042,0.085062,0.041117,0.18671,0.28163,0.076072,0.014335,0.052753,0.071089,0.13134,0.51157,0.037139,0.011433,0.065936,0.086209
78.062,0.085062,0.041117,0.28716,0.46314,0.064547,0.0019641,0.052753,0.071089,0.13134,0.82187,0.028196,0.011433,0.065936,0.063158
78.083,0.070234,0.029776,0.27168,0.43633,0.058824,0.0061296,0.040039,0.071089,0.099573,0.77542,0.028196,0.011433,0.054489,0.063158
78.104,0.070234,0.029776,0.17979,0.26965,0.047846,0.0061519,0.040039,0.071089,0.099573,0.4908,0.037139,0.011433,0.043496,0.052196
78.125,0.062561,0.041932,0.25903,0.42738,0.042581,0.0012938,0.017021,0.071089,0.099573,0.75246,0.019772,0.0048668,0.043496,0.041666
78.146,0.065171,0.022758,0.25903,0.42738,0.032324,0.00098146,0.040039,0.071089,0.084386,0.75246,0.019772,0.0048668,0.033018,0.03163
78.167,0.065171,0.022758,0.1973,0.32716,0.023235,0.013836,0.040039,0.071089,0.084386,0.57505,0.011993,0.0048668,0.033018,0.013451
78.188,0.056169,0.015009,0.26229,0.44443,0.018301,0.0068581,0.040039,0.058745,0.069723,0.77542,0,0.011433,0.02315,0.013451
78.208,0.051762,0.0044604,0.14885,0.24324,0.014438,0.012321,0.052753,0.04689,0.055644,0.42969,0.011993,0.0048668,0.02315,0.0057256
78.229,0.038844,0.0087044,0.24453,0.36313,0.005851,0.00017727,0.040039,0.04689,0.029604,0.66232,0.066397,0.0048668,0.0059763,0.0057256
78.25,0.010864,0.012786,0.21437,0.33183,0.0029881,0.0042259,0,0.024954,0.0076394,0.59659,0.046522,0,0.0059763,0
78.271,0.0056738,0.0098272,0.030798,0.049189,0.0028628,0.0040486,0.017021,0,0,0,0.087528,0.0048668,0,0.0057256
78.292,0.017584,0.030457,0.17452,0.29195,0,0,0.052753,0,0,0.51157,0.011993,0,0,0
78.312,0.052049,0.090151,0.16536,0.23131,0.011089,0.015682,0.15615,0,0,0.42969,0.066397,0,0,0.022178
78.333,0.041496,0.071874,0.18914,0.1394,0.081268,0.11493,0.12449,0,0,0.33214,0.18163,0.05365,0,0.16254
78.354,0.069953,0.070068,0.38452,0.10851,0.23478,0.33202,0.14014,0,0.069723,0.42969,0.46316,0.26073,0,0.46955
78.375,0.27287,0.31414,0.9377,0.11185,1.1321,0.83112,0.14014,0.04689,0.63159,0.89277,1.065,0.85529,0.54444,1.7198
78.396,1.1754,0.91241,1.5622,0.11177,3.2171,0.64366,0.77713,0.52986,2.2193,1.5106,1.6904,1.4854,2.762,3.6722
78.417,2.3721,1.4202,1.7848,0.12155,5.5361,0.14729,1.974,1.1934,3.9488,1.9101,1.7769,1.6674,5.6402,5.4319
78.438,3.644,2.097,1.98,0.16887,7.1573,0.73715,3.1401,1.8449,5.947,2.1508,1.9761,1.8131,7.6785,6.636
78.458,4.3141,2.4453,2.0439,0.15838,7.5896,1.0115,3.7912,2.1725,6.9786,2.2124,2.0213,1.898,8.3048,6.8744
78.479,4.5465,2.2977,2.129,0.18129,7.7478,1.1785,4.3692,2.3426,6.9276,2.3372,2.044,2.0058,8.5811,6.9145
78.5,5.2472,2.4898,2.3867,0.29855,8.36,1.5264,5.1912,2.7859,7.7645,2.7249,2.2753,2.1598,9.4394,7.2807
78.521,5.6762,2.851,2.6934,0.44739,9.0079,1.6708,4.7317,3.4173,8.8796,3.2026,2.5146,2.3631,10.189,7.8265
78.542,6.6053,3.179,3.1245,0.608,9.44,1.7927,5.4496,4.1658,10.2,3.8195,2.8628,2.6911,10.708,8.1723
78.562,7.7141,3.3217,3.5064,0.75229,9.4973,1.9356,6.9235,4.859,11.36,4.3585,3.2265,2.9341,10.866,8.1287
78.583,8.1973,3.5856,3.4152,0.90079,9.3136,1.6757,7.6213,4.9346,12.036,4.4378,3.0687,2.7391,10.498,8.1287
78.604,8.3241,3.5692,3.5103,0.95475,8.9865,1.701,7.6724,5.1256,12.174,4.5982,3.121,2.8117,10.189,7.7838
78.625,7.6943,3.3177,3.3138,0.91679,8.7561,1.3147,6.8265,4.8967,11.36,4.3585,2.9394,2.6434,9.6858,7.8265
78.646,7.2076,2.9863,3.1114,0.81889,8.5302,1.355,6.3982,4.7094,10.515,4.047,2.7617,2.5253,9.4883,7.5721
78.667,6.7743,2.7003,2.8846,0.65345,8.3765,1.7815,6.0286,4.5252,9.7691,3.6338,2.5879,2.4322,9.6362,7.1168
78.688,6.4877,2.517,2.6227,0.44451,8.4308,2.7046,5.7581,4.4161,9.2888,3.1327,2.4179,2.3174,10.343,6.5184
78.708,6.0238,2.2894,2.4094,0.27726,7.836,3.0408,5.2768,4.2012,8.5934,2.7249,2.2989,2.2045,9.9862,5.6859
78.729,5.6222,2.3432,2.1828,0.21617,6.7959,2.7226,4.5288,4.0255,8.3122,2.4322,2.0668,2.0495,8.7211,4.8707
78.75,4.5769,2.1244,1.7131,0.22198,5.4914,1.7722,3.3164,3.3846,7.0297,1.9694,1.5841,1.5858,6.7445,4.2383
78.771,3.2551,1.7048,1.0901,0.24659,3.925,0.6989,2.0946,2.4583,5.2125,1.3748,0.95351,0.94204,4.4192,3.4308
78.792,2.0508,1.0897,0.69817,0.36081,2.7187,0.34716,1.2716,1.5848,3.2959,1.1142,0.50982,0.4705,2.9642,2.4732
78.812,1.1732,0.58031,0.51729,0.43285,1.8286,0.31948,0.80032,0.87739,1.8418,1.0142,0.31544,0.22224,2.0545,1.6027
78.833,0.70185,0.34583,0.42133,0.47309,1.1691,0.22019,0.51268,0.49187,1.101,0.96515,0.19429,0.10457,1.3248,1.0134
78.854,0.4625,0.21223,0.38069,0.48838,0.79507,0.080229,0.39085,0.29537,0.70129,0.94086,0.15686,0.044342,0.8518,0.73834
78.875,0.34934,0.14964,0.39316,0.48021,0.61374,0.0062041,0.35196,0.19841,0.49765,0.94086,0.19429,0.044342,0.61813,0.60935
78.896,0.31452,0.15542,0.38069,0.48838,0.55055,0.13441,0.37129,0.1387,0.43358,0.94086,0.15686,0.044342,0.45551,0.6456
78.917,0.29754,0.16667,0.37265,0.47454,0.55687,0.31029,0.43063,0.1106,0.35139,0.91674,0.15686,0.044342,0.33746,0.77628
78.938,0.27335,0.1676,0.36466,0.46081,0.5424,0.35782,0.43063,0.097052,0.29238,0.89277,0.15686,0.044342,0.28938,0.79542
78.958,0.26932,0.18351,0.38227,0.46475,0.53851,0.41796,0.45083,0.083871,0.27324,0.91674,0.15686,0.073214,0.24297,0.83405
78.979,0.25258,0.19043,0.36373,0.46043,0.47372,0.34766,0.45083,0.071089,0.23583,0.89277,0.14476,0.05365,0.22789,0.71955
79,0.04915,0.05027,0.10129,0.17545,0.10651,0.15063,0,0.046981,0.10047,0.30388,0,0,0.21302,0
79.021,0.054024,0.027097,0.098345,0.16162,0.16293,0.029704,0.041266,0.035662,0.085145,0.28497,0.0051671,0.0048969,0.18393,0.14192
79.042,0.037631,0.028579,0.082653,0.14316,0.09898,0.12014,0.017542,0.025002,0.070349,0.24796,0,0,0.18393,0.014028
79.062,0.05346,0.017362,0.09261,0.15055,0.12284,0.046557,0.05437,0.035662,0.070349,0.26633,0,0.011503,0.15576,0.089924
79.083,0.078754,0.057815,0.09339,0.13431,0.18487,0.060548,0.14446,0.035662,0.056144,0.24796,0.0051671,0.027044,0.14205,0.22768
79.104,0.075201,0.061966,0.085639,0.12564,0.20104,0.10243,0.14446,0.025002,0.056144,0.22987,0,0.027044,0.12861,0.27347
79.125,0.07069,0.064488,0.077016,0.11736,0.16413,0.068864,0.14446,0.025002,0.042611,0.21208,0,0.018964,0.11544,0.21283
79.146,0.095612,0.086706,0.080552,0.098832,0.2182,0.14533,0.19503,0.035662,0.056144,0.1946,0.020012,0.027044,0.11544,0.32096
79.167,0.089141,0.1069,0.074831,0.08893,0.17563,0.13837,0.21255,0.025002,0.02987,0.17744,0.020012,0.027044,0.077787,0.27347
79.188,0.07342,0.12055,0.048238,0.069186,0.17422,0.18487,0.21255,0,0.0077077,0.12804,0.0051671,0.011503,0.043496,0.30495
79.208,0.11981,0.16001,0.064067,0.055518,0.1985,0.21921,0.30455,0.025002,0.02987,0.12804,0.028539,0.03562,0.043496,0.35351
79.229,0.10629,0.15529,0.055742,0.063057,0.13788,0.1483,0.2856,0.015163,0.018112,0.12804,0.012138,0.027044,0.033018,0.24274
79.25,0.11981,0.16001,0.055992,0.049423,0.14375,0.18344,0.30455,0.025002,0.02987,0.11234,0.020012,0.03562,0.014041,0.27347
79.271,0.11946,0.19393,0.015685,0.014031,0.14456,0.20443,0.34323,0.015163,0,0,0.020012,0.027044,0,0.28911
79.292,0.12603,0.2053,0.024385,0.022597,0.18502,0.26165,0.36293,0.015163,0,0,0.028539,0.044618,0,0.37003
79.312,0.11441,0.19816,0.026786,0.014521,0.18502,0.26165,0.34323,0,0,0.041176,0.012138,0.027044,0,0.37003
79.333,0.082835,0.14347,0.0080437,0.0098038,0.18502,0.26165,0.24851,0,0,0,0.0051671,0.018964,0,0.37003
79.354,0.059277,0.10267,0.04697,0.042853,0.23628,0.33415,0.17783,0,0,0,0.056973,0.083936,0,0.47256
79.375,0.0024884,0.00431,0.26395,0.20444,0.36648,0.40827,0.0074651,0,0,0.028865,0.36285,0.40013,0.077787,0.65517
79.396,0.018715,0.032415,0.59624,0.33336,1.1848,0.32585,0,0,0.056144,0.21208,0.76719,0.80945,0.95442,1.4152
79.417,0.18019,0.16563,0.72655,0.3689,2.1349,0.29763,0.16097,0.025002,0.35459,0.30388,0.89212,0.98366,2.3454,1.9245
79.438,0.40722,0.2985,0.64453,0.28389,2.6177,0.61475,0.40306,0.11082,0.70778,0.32305,0.74973,0.8608,3.0524,2.183
79.458,0.44738,0.28867,0.61958,0.32409,2.401,0.92122,0.40306,0.18344,0.75565,0.24796,0.76719,0.84359,3.0524,1.7496
79.479,0.28559,0.22243,0.5619,0.30543,2.46,1.1769,0.24851,0.084034,0.52422,0.21208,0.69796,0.77566,3.2921,1.6278
79.5,0.13468,0.13797,0.48354,0.29658,2.7158,1.2965,0.12832,0,0.27572,0.14414,0.61372,0.69277,3.6326,1.7991
79.521,0.03349,0.058006,0.3732,0.27811,2.744,1.3012,0,0,0.10047,0.054252,0.5003,0.56506,3.6641,1.8239
79.542,0,0,0.24955,0.21642,2.6068,1.1423,0,0,0,0,0.36285,0.3858,3.4145,1.7991
79.562,0,0,0.1933,0.16741,1.9888,0.97293,0,0,0,0,0.29101,0.28889,2.6768,1.3009
79.583,0,0,0.26564,0.23652,1.8361,1.189,0,0,0,0,0.45339,0.34352,2.6768,0.99535
79.604,0,0,0.28493,0.23164,1.8677,1.5507,0,0,0,0.017504,0.42271,0.41458,2.9642,0.77116
79.625,0,0,0.28043,0.22919,1.8097,1.6327,0,0,0,0.017504,0.43799,0.3858,2.9642,0.65517
79.646,0,0,0.21424,0.1791,1.5219,1.3573,0,0,0,0.0074489,0.31933,0.31595,2.4817,0.56213
79.667,0,0,0.0758,0.070282,0.88849,0.77972,0,0,0,0,0.088595,0.13881,1.4398,0.33715
79.688,0,0,0.025312,0.029012,0.39584,0.55981,0,0,0,0,0.056973,0.018964,0.79168,0
79.708,0,0,0.033863,0.02997,0.30906,0.43708,0,0,0,0,0.056973,0.044618,0.61813,0
79.729,0.035978,0.055976,0.036921,0.033033,0.58638,0.37536,0.0074651,0,0.10047,0,0.047087,0.063677,0.8518,0.32096
79.75,0.21068,0.16779,0.17671,0.071773,0.75329,0.49456,0.068126,0.16834,0.39559,0.097075,0.19667,0.2364,1.103,0.40358
79.771,0.33962,0.24725,0.21095,0.058787,0.73178,0.46414,0.097288,0.33006,0.59152,0.16061,0.19667,0.27556,1.06,0.40358
79.792,0.33435,0.28677,0.17876,0.044268,0.66223,0.41322,0.041266,0.34741,0.61437,0.12804,0.20966,0.19857,0.95442,0.37003
79.812,0.43051,0.29053,0.34756,0.17571,0.66223,0.41322,0.12832,0.45543,0.70778,0.22987,0.26327,0.54954,0.95442,0.37003
79.833,0.37793,0.27083,0.19424,0.070777,0.54483,0.40562,0.082451,0.43698,0.61437,0.16061,0.14654,0.27556,0.83164,0.25801
79.854,0.40034,0.25888,0.21327,0.11804,0.48252,0.38141,0.11259,0.47405,0.61437,0.34247,0.11107,0.18627,0.75222,0.21283
79.875,0.36892,0.25449,0.20023,0.09338,0.43887,0.36077,0.082451,0.45543,0.56888,0.30388,0.12267,0.17414,0.69397,0.18376
79.896,0.36287,0.25781,0.20911,0.11717,0.40837,0.37681,0.068126,0.47405,0.54644,0.34247,0.12267,0.16218,0.67482,0.14192
79.917,0.39903,0.262,0.13277,0.046759,0.40165,0.38631,0.097288,0.53092,0.56888,0.11234,0.099705,0.18627,0.67482,0.12849
79.938,0.40413,0.25319,0.18996,0.13444,0.39507,0.39561,0.11259,0.53092,0.56888,0.34247,0.088595,0.13881,0.67482,0.11533
79.958,0.40545,0.26704,0.20602,0.17006,0.39507,0.39561,0.097288,0.5502,0.56888,0.40216,0.099705,0.11621,0.67482,0.11533
79.979,0.40699,0.28106,0.17255,0.13376,0.37611,0.3688,0.082451,0.56964,0.56888,0.32305,0.067206,0.1274,0.63689,0.11533
80,0,0,0.061385,0.053252,0.049452,0.061422,0,0,0,0,0.088956,0.095199,0.092883,0.00602
80.021,0.0079056,0.0078626,0.067892,0.053825,0.046442,0.065678,0,0.015724,0.0079924,0.13003,0.037743,0.035898,0.092883,0
80.042,0.028685,0.0025554,0.043827,0.013982,0.040136,0.056761,0.02915,0.025928,0.030975,0.029311,0.057205,0.044966,0.080272,0
80.062,0.044832,0.0036132,0.1888,0.21376,0.03402,0.048112,0.041583,0.048724,0.044189,0.42919,0.020093,0.11712,0.068041,0
80.083,0.081756,0.0073084,0.26358,0.27252,0.028114,0.039759,0.083087,0.073874,0.088308,0.55795,0.020093,0.21269,0.056228,0
80.104,0.11846,0.034075,0.23416,0.30055,0.022441,0.031736,0.11346,0.08716,0.15476,0.58015,0.037743,0.084593,0.044882,0
80.125,0.16204,0.047017,0.33133,0.25848,0.034101,0.015247,0.16221,0.11494,0.20898,0.58015,0.34965,0.064174,0.044882,0.02332
80.146,0.20234,0.061293,0.31019,0.24787,0.039774,0.023269,0.19654,0.14415,0.26633,0.53596,0.34965,0.044966,0.056228,0.02332
80.167,0.2386,0.074153,0.22681,0.25697,0.028695,0.0076012,0.25044,0.15924,0.30612,0.51418,0.14713,0.019112,0.03407,0.02332
80.188,0.27507,0.079162,0.19307,0.26053,0.023604,0.00040104,0.28783,0.1903,0.34707,0.49261,0.067479,0.019112,0.023887,0.02332
80.208,0.31581,0.048326,0.18964,0.26307,0.023604,0.00040104,0.30693,0.27254,0.36796,0.49261,0.057205,0.019112,0.023887,0.02332
80.229,0.30885,0.037304,0.15708,0.27207,0.010155,0.0056409,0.30693,0.27254,0.34707,0.47125,0,0,0.0061662,0.014144
80.25,0.30278,0.040861,0.15177,0.25839,0.0070718,0.010001,0.32629,0.2556,0.32646,0.45011,0.005188,0,0,0.014144
80.271,0.30278,0.040861,0.15341,0.25695,0.010155,0.0056409,0.32629,0.2556,0.32646,0.45011,0.005188,0.004935,0.0061662,0.014144
80.292,0.28398,0.039045,0.17417,0.241,0.010155,0.0056409,0.30693,0.2389,0.30612,0.45011,0.067479,0.004935,0.0061662,0.014144
80.312,0.27134,0.033671,0.19848,0.20981,0.014954,0.012634,0.26899,0.2389,0.30612,0.42919,0.14713,0.019112,0.023887,0.00602
80.333,0.21191,0.036185,0.1451,0.19581,0.0030831,0.0043602,0.2142,0.17463,0.24689,0.36783,0.067479,0,0.0061662,0
80.354,0.14777,0.016139,0.13519,0.20235,0,0,0.12932,0.15924,0.15476,0.36783,0.037743,0,0,0
80.375,0.043783,0.043581,0.11595,0.20083,0,0,0,0.08716,0.044189,0.34785,0,0,0,0
80.396,0.0052415,0.0090785,0.12935,0.22404,0.088574,0.11654,0,0.015724,0,0.38805,0,0,0.0061662,0.17098
80.417,0,0,0.14023,0.23241,0.22052,0.26369,0,0,0,0.4085,0.012188,0,0.03407,0.40698
80.438,0,0,0.16556,0.23079,0.27843,0.20606,0,0,0,0.42919,0.067479,0,0.13273,0.42414
80.458,0,0,0.16668,0.16412,0.1803,0.027626,0,0,0,0.32812,0.17193,0,0.16076,0.19983
80.479,0,0,0.058885,0.052017,0.071227,0.067751,0,0,0,0.098582,0.078072,0,0.11913,0.02332
80.5,0,0,0,0,0.017035,0.024091,0,0,0,0,0,0,0.03407,0
80.521,0,0,0.043345,0.075075,0,0,0,0,0,0.13003,0,0,0,0
80.542,0,0,0.02301,0.039854,0,0,0,0,0,0.06903,0,0,0,0
80.562,0,0,0.0097704,0.016923,0,0,0,0,0,0.029311,0,0,0,0
80.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.708,0,0,0.0025213,0.004367,0,0,0,0,0,0.0075638,0,0,0,0
80.729,0.0062607,0.010844,0.013938,0.024141,0.01663,0.023519,0,0,0.018782,0.041813,0,0,0,0.03326
80.75,0.019408,0.033616,0.025061,0.02788,0,0,0,0,0.058225,0.055092,0.020093,0,0,0
80.771,0.034735,0.060163,0.032861,0.056916,0,0,0,0,0.10421,0.098582,0,0,0,0
80.792,0.034735,0.060163,0.03803,0.06587,0,0,0,0,0.10421,0.11409,0,0,0,0
80.812,0.051586,0.089349,0.060068,0.10404,0,0,0,0,0.15476,0.18021,0,0,0,0
80.833,0.051586,0.089349,0.083946,0.1454,0,0,0,0,0.15476,0.25184,0,0,0,0
80.854,0.057485,0.099567,0.10937,0.18944,0,0,0,0,0.17245,0.32812,0,0,0,0
80.875,0.057485,0.099567,0.13108,0.22256,0,0,0,0,0.17245,0.38805,0.005188,0,0,0
80.896,0.062726,0.095352,0.16213,0.23304,0,0,0,0.015724,0.17245,0.42919,0.057205,0,0,0
80.917,0.069813,0.090793,0.17678,0.27416,0,0,0,0.036984,0.17245,0.49261,0.037743,0,0,0
80.938,0.067827,0.079128,0.18397,0.28659,0,0,0,0.048724,0.15476,0.51418,0.037743,0,0,0
80.958,0.067827,0.079128,0.18272,0.30598,0,0,0,0.048724,0.15476,0.53596,0.012188,0,0,0
80.979,0.071934,0.077951,0.18272,0.30598,0,0,0,0.061044,0.15476,0.53596,0.012188,0,0,0
81,0.0052625,0.0091148,0.11712,0.11235,0.027858,0.0062968,0,0.015787,0,0.070906,0.24521,0.035238,0.023406,0.032311
81.021,0.0022397,0.0038792,0.092755,0.07922,0.013968,0.00032183,0,0.006719,0,0.070906,0.18061,0.026753,0.014196,0.01374
81.042,0.0052625,0.0091148,0.06626,0.045355,0.0098913,0.0054436,0,0.015787,0,0.070906,0.10911,0.018761,0.0060421,0.01374
81.062,0.0024197,0.0041911,0.036767,0.02293,0.0029243,0.0041355,0.0072592,0,0,0.042947,0.055973,0.01138,0,0.0058485
81.083,0.018637,0.020214,0.024545,0.016299,0.010022,0.0059023,0.040125,0.015787,0,0.042947,0.011926,0.018761,0.014196,0.0058485
81.104,0.015615,0.021491,0.011571,0.0065913,0.0059453,0.00013688,0.040125,0.006719,0,0.018255,0.0050768,0.01138,0.0060421,0.0058485
81.125,0.013375,0.023166,0,0,0.003021,0.0042724,0.040125,0,0,0,0,0,0.0060421,0
81.146,0.037083,0.025494,0.010347,0.0098713,0.024912,0.02696,0.066238,0.026032,0.018979,0,0.019661,0.01138,0.043976,0.0058485
81.167,0.063227,0.040999,0.012937,0.0060974,0.12385,0.12946,0.10946,0.048919,0.0313,0.0077684,0.019661,0.01138,0.2154,0.032311
81.188,0.13943,0.088443,0.035408,0.0074555,0.25241,0.10246,0.24155,0.08751,0.089236,0.042947,0.028039,0.035238,0.32486,0.17996
81.208,0.17776,0.10246,0.048974,0.010549,0.3282,0.041871,0.29601,0.11541,0.12187,0.056587,0.036932,0.053402,0.35781,0.29859
81.229,0.20662,0.11074,0.06329,0.0074708,0.35177,0.014889,0.33358,0.1299,0.15639,0.070906,0.055973,0.062991,0.34124,0.3623
81.25,0.24642,0.093796,0.086896,0.012881,0.36832,0.061468,0.35273,0.17533,0.21119,0.10127,0.076389,0.083032,0.32486,0.41179
81.271,0.34634,0.063836,0.092207,0.021897,0.3522,0.084262,0.3721,0.27364,0.39326,0.1172,0.076389,0.083032,0.29262,0.41179
81.292,0.3666,0.073121,0.10122,0.028099,0.31989,0.083089,0.3721,0.29088,0.43681,0.13358,0.087037,0.083032,0.26113,0.37864
81.312,0.27029,0.056215,0.072437,0.039214,0.26483,0.069911,0.31467,0.20708,0.28911,0.1172,0.055973,0.044138,0.2154,0.31427
81.333,0.1628,0.025462,0.066642,0.046157,0.2351,0.089785,0.18959,0.15988,0.13891,0.1172,0.055973,0.026753,0.17162,0.29859
81.354,0.03159,0.048564,0.053873,0.070438,0.21184,0.036573,0.0072592,0.08751,0,0.13358,0.028039,0,0.18598,0.2377
81.375,0.0086774,0.01503,0.0093463,0.016188,0.15185,0.15455,0,0.026032,0,0,0.028039,0,0.26113,0.042563
81.396,0,0,0,0,0.071816,0.10156,0,0,0,0,0,0,0.14363,0
81.417,0,0,0.012311,0.021323,0.011703,0.01655,0,0,0,0,0.036932,0,0.023406,0
81.438,0,0,0.1072,0.13485,0.1042,0.14737,0,0,0,0,0.2586,0.062991,0,0.20841
81.458,0,0,0.30218,0.34977,0.47826,0.64326,0,0,0,0,0.68534,0.22121,0.023406,0.93312
81.479,0,0,0.37259,0.40598,1.0917,0.84216,0,0,0,0,0.80526,0.3125,0.49619,1.6872
